county_fips,mal_rate_increase_pct,covered_base_acres
46089,10.0272298698154,996103.510000001
46091,10.00247703859,1640234.64
46093,10.0540267661806,243101.55
46095,10.0347746884599,226146.65
46097,10.0024231525726,714901.290000001
46099,10.0001101234766,2720248.3
46101,10.0003016307137,2052266.47
46103,10.0445067241756,231899.06
46105,10.0954358070252,831839.39
46107,10.0344279593236,1893942.24
46109,10.0030037046686,3011546.04
46111,10.0030771772035,635388.92
46113,10.0448235339204,73584.68
46115,10.002937947997,5444824.08
46117,10.0461603220358,753717.35
46119,10.0258406888173,2267473.72
46121,10.0095535405486,226886.45
46123,10.0350329401271,1554625.15
46125,10.0003127487644,2323571.77
46127,10.0000513924037,2046734.39
46129,10.0797054821001,1336699.06
46135,10.000196190412,1424650.66
46137,10.131373020721,448081.73
47003,10.0131671725246,84206.78
47031,10.0059091616294,156120.81
47079,10.0069415354697,612611.78
47099,10.0078888517081,126371.8925
47107,10.0149590887906,48599.15
47117,10.0119624585008,38594.09
47119,10.0113735894354,85935.6675
47123,10.0136071989917,36932.95
47125,10.0145135975187,151535
47131,10.0063187739712,1667319.38
47137,10.0019190076614,6578.4
47139,10.0192643160104,28044.65
47147,10.0183885062471,390294.241775
47153,10.014428739268,11065
47165,10.0143689120823,95766.5300000001
47169,10.0146455479907,5647.45
48011,10.0458252625582,368192.64
48017,10.0152449295736,540943.66
48049,10.0390675522409,110221.51
48059,10.0565103388576,144792.11
48069,10.030168410339,1323033.38
48083,10.0439723158992,270079.93
48095,10.0471574097616,387718.14
48099,10.0260194152052,162486.05
48101,10.0409382794007,108067.81
48107,10.0310009899372,148171.02
48111,10.0264091252323,665240.27
48117,10.0317533493145,2253763.45
48119,10.0317997757806,87155.69
48139,10.0260096905954,373174.670763
48151,10.0499884336713,175777.47
48153,10.0392812629743,578274.9339
48171,10.0237616847617,41744.54
48179,10.0367482884877,525587.8
48189,10.0132029960329,542071.48
48193,10.0235221475993,69525.82
48195,10.0395248039738,1117497.35
48207,10.0283036810791,604444.77
48229,10.0116880337792,6794.71
48233,10.0427217491399,242439.61
48253,10.0501126520532,253334.93
48259,10.0063657327547,2753.65
48279,10.0184132067683,451402.7986
48295,10.0454285143516,256946.12
48307,10.0492977506248,202552.69
48341,10.0294543538723,775057.64
48345,10.0233931841918,33464.85
48359,10.0454367421485,306837.8
48369,10.0207791833078,1034795.91
48371,10.0352313815313,6688.52
48381,10.0437209066823,783614.4104
48399,10.0499182088141,536797.45
48421,10.0337636888008,972319.47
48433,10.0521767205082,144874.64
48437,10.038781351789,740514.36
48441,10.0535872300849,282283.047915
48447,10.058678660513,211063.09374
48451,10.0263267533439,299793.29
48485,9.92883886427777,299812.949800001
48487,10.0551637960789,613751.446144
48503,10.0593154656673,291693.18535
49003,10.049634732054,931323.440000001
49005,10.030610365952,59591.9102
49039,10.0036118129479,22452.99
50001,10.00035469507,126032.2
50013,10,14079
51001,10.0043928353585,204209.52
51007,10.0050156760009,52149.78
51011,10.0175967363771,10824.78
51015,10.005476643424,51514.4
51025,10.0182758592623,54058
51031,10.0111914402962,23147.53
51033,10.0041823607074,289595.06
51036,10.0115977369706,105630.09
51037,10.0164785459113,20666.69
51043,10.0045164118484,16766.85
51047,10.0070279840113,93836.44
51053,10.0084298870656,75874.16
51057,10.0084073500449,196811.86
51061,10.0036625077219,66531.3
51069,10.0068410769282,12078.8
51073,10.0025101600818,39684.72
51075,10.0073880049553,29689.26
51079,10.0059496496421,6760.23
51081,9.98649280955069,37911.4
51083,10.0217730261507,20919.15
51085,10.0053479468266,198548.01
51087,10.0189243523724,32035.77
51093,9.99639682388454,123223.48
51095,10.0029355717714,5970.83
51097,10.0080386006771,139443.15
51101,10.0046415208858,241404.58
51103,10.006761870627,61018.47
51107,10.0097787191946,19044.58
51109,10.0072842207838,23849.03
51111,10.0140317497164,16714.48
51113,10.0036349528141,58689.18
51117,10.0169699056445,30843.99
51119,10.0082531509861,57531.99
51127,10.0097476688613,40094.14
51133,10.0064663264629,133420.05
51135,10.0054609217609,16946.26
51137,10.0046168170819,51551.75
51139,10.0054231418652,21160.87
51143,10.0247155241725,24701.22
51145,10.0052823018153,14230.16
51147,10.0089737906043,20752.1
51149,10.0106777197352,54266.68
51159,10.0050117512638,103082.53
51163,10.002359334178,13599.43
51165,10.0015342103086,161618.39
51171,10.0034811480534,38915.61
51175,9.97725921576428,127796.78
51177,10.003079034022,25172.83
51179,10.0050167410463,11089.51
51181,10.0059310245378,104159.07
51183,10.0014510629609,112595.39
51191,10.0008527168393,12493.01
51193,10.0071589924996,131327.39
51197,10.0011811947155,18416.1
51800,9.99848382901449,119557.03
51810,10.0180225666364,72212.8
53001,10.1077399573858,3907327.74
53003,10.0718397153254,213374.86
53005,10.0577911341574,929227.19
53013,10.9574707794536,602483.6
53017,10.0611134595404,1176133.62
53021,10.0712780104529,878854.408
53023,10.0868212082562,621045.12
53025,10.1151236232691,922082.88
53043,10.072745910119,4929707.57
53047,10.0565377158634,52301.6
53063,10.5479119826498,853274.04
53065,10.038158823898,11331.67
53071,10.3034230221244,1979896.61
53075,10.4416221696987,3369554.68
53077,10.046090804004,157012.9
54023,10.0015458050758,8065.7
54027,10.0032481896789,9818.7
54031,10.0003853563446,34985.8
54037,10.0033281202936,82965.03
54057,10.0018793061663,4332.45
54069,10.003527342032,3410.5
55001,10.0003947486712,220910.18
55003,10.0007061427319,9578.8
55005,10.0006787742776,883080.900000001
55007,10.0033251524547,10675.3
55009,10.0032624698022,433760.490000001
55011,10.0000626563386,694837.92
55013,10.0005199941008,91402.96
55015,10.0049788516576,344570.74
55017,10.000033405364,887821.490000001
55019,10.0005007730815,330482.62
55021,10.0009212386435,1473037.86
55023,10.0001490726622,209213.41
55025,10.0007772653691,2118767.49631
55027,10.002572988602,962074.53
55029,10.0083403646291,185646.2
55033,10.000072476583,1209473.41
55035,10.0000708106545,454550.24
55037,10,2382.5
55039,10.0034435300576,730372.89
55043,10.0001761072731,956962.18
55045,10.0005784504929,1301900.87
55047,10.00115881203,470093.67
55049,10.0002023031681,797532.74
55053,10.0001478068008,291116.510000001
55055,10.0014477492226,976862.690000001
55057,10.000232095634,257304.28
55059,10.0046995467092,217412.33
55061,10.0045918667731,322037
55063,10.0000501853365,186986.89
55065,10.0002451977199,771178.46
55067,10.0022447467055,174176.89
55069,10.0002725360094,37402.03
55071,10.0055304426525,495802.23
55073,10.0002096353535,891022.42
55075,10.0013227038152,180021.33
55077,10.0002429366034,309265.87
55081,10.0000755200614,287883.77
55083,10.0016567900919,367190.39
55085,10.0164514001417,6140.45
55087,10.0016752252264,630772.020000001
55089,10.0062525271648,128355.3
55091,10.0001536492326,367050.32
55093,10.000266619011,492365.49
55095,10.0003694386437,668400.57
55097,10.000141639232,462659.95
55099,10,10309.56
55101,10.0050666262919,305735.16
55103,10.0001507834371,416922.45
55105,10.0007295196612,2206387.69
55107,10.0000446366818,100558.55
55109,10.0002233067422,1145446.83
55111,10.0003434352373,878282.62
55113,10,32977.52
55115,10.0007106296207,304020.82
55117,10.0058455806474,393382.17
55119,10.0003423966125,169774.46
55121,10.0000721533976,1019951.97
55123,10.0001852761999,352079.76
55127,10.0010701057873,1353889.51
55129,10.0003993923591,100908.29
55131,10.0035933401381,231777.78
55133,10.0024056817786,173240.12
55135,10.0003942856081,652491.48
55137,10.0003592878955,308191.29
55139,10.0039969500609,394171.8
55141,10.0003148125097,232328.76
56003,10.0019282311031,35102.95
56009,10,8634.37
56011,10.0421631324944,38888.88
56015,10.0191037761791,358566.68
56021,10.085371182222,635814.53
56027,10.0318294931633,46652.15094
56029,10.0041179508991,59977.33
56031,10.0314535933849,62760.88
56043,10,29153.22
56045,10.0332388538973,22057.71
99999,10.3495346917227,1144373.240403
02002,10,12467.34
04003,10.0050131801329,44908.5
04009,10.0316608665163,1910.87
04011,10,710.22
04012,10.0568404696481,11893.16
04013,10.0309905075804,27112.16
04019,10.0405706829177,4322.19
04021,10.0233364715309,46576.63
04027,10.0635367140503,54491.4
06011,10.0441807732538,25908.7
06025,10.0587748440083,44802.05
06029,10.0343406079265,36976.18
06031,10.0358793581241,49888.15
06035,10.0421985956715,6232.16
06039,10.0367178868399,18216.13
06049,10.0374664632107,18834.54
06065,10.0479045216785,8603
06067,10.0147311377507,69774.95
06077,10.0144784732801,50003.67
06079,10.0146530205064,56495.99
06093,10.0369411204478,9911.93
06095,10.0389264572055,27889.34
06099,10.0049305701621,35467.46
06101,10.0335407551222,26788.61125
06107,10.0289942424772,101383.88
06113,10.0404210408066,54746
08003,10.0251501417196,15548.31
08021,10.0065714544724,28018.82
08023,10.0180078491201,5610.82
08033,10.0580157632247,46487.95
08045,10.0401132413125,2045.19
08103,10.0470353714929,4716.51
08109,10.0422998845176,25484.41
13023,10.0029452956028,35370.1
13081,9.89470109907276,28550.43
13093,9.95178767188285,79771.63
13105,10.0437225713637,1981.05
13107,9.98014617641572,47548.71
13153,10.0046738145058,32397.67
13171,10.0349019139033,2593.13
13175,10.0071044847503,62266.12
13195,10.0444846161432,4867.44
13207,10.0437794447033,2660.92
13231,10.0465716350617,3306.97
13283,9.99599877575505,4084.15
13309,10.0147898268509,23781.82
13315,9.91755241423919,34014.898
16001,10.036013906957,16549.99
16003,10.0116994633274,950.3
16013,10.0077963424726,16639.11
16021,10.1805687477276,26046.17
16023,10.0290062119829,26307.22
16027,10.1177467816646,41063.93
16033,10.0472369251305,11806.81
16037,10.0072764880244,4621.9
16043,10.0560162753839,115584.37
16045,10.0100652039558,29788.07
16047,10.0119585292192,51928.61
16053,10.0688631605038,78107.42
16059,10.0126167417103,5974.3
16065,10.0299405321521,69935.27
16067,10.0827331636425,100685.08
16077,10.0668374209798,190849.84
16081,10.0067361416183,44251.92
16085,10,1286.2
16087,10.039072368473,21522.77
17119,10.0046945125737,918898.51145
17121,10.0076060706015,754219.82
18137,10.0008925980301,481057.75
20045,10.0045120790593,418476.71
20051,10.0401876706315,223039.16
20139,10.0061165286247,507363.750000001
21053,10.0047436833464,9409.65
21099,10.0030683045443,43444.84
21155,10.008355004164,64157.67
21199,10.0056623121311,54394.2815000001
21231,10.0030444938711,27394.11
23002,10.0032400795044,29205.95
23004,10.0009402244918,32032.35
23019,10.0000036110627,38769.75
24003,10.0018807326886,27748.76
24005,10.0018292856106,122987.804625
24017,10.0028020708306,56773.7026
24027,10.0033303589789,16339.68
24031,10.005145770419,60432.7
24033,10.0025884297283,16712.14
26003,10.0023791881704,618.11
26035,10.0051497435794,26832.87
26071,10,577.3
26101,10.008394325005,4062.03
26103,10,490
26105,10.0052177136823,81244.09
26113,10.0009889674601,123676.87
26127,10.0024099459185,55442.24
26139,10.001603129012,261015.3
26153,10.0076084054765,1048.84
26165,10.0025421418526,26785.13
27017,10,4318.91
27138,10,229.8
29009,10.0224224324439,5893.25
29015,10.009268362385,139828.65
29033,10.0043100212002,1720593.3
29061,10.0057908457391,431258.63
29079,10.0048372668664,303855.76
29083,10.0098082953195,207602.13
29085,10.0231129401759,10934.55
29101,10.0041499087128,525100.9
29107,10.0019192701223,1408260.03
29113,10.0057060892777,487281.44
29123,10.0085125167153,2086.41
29131,10.0052449372716,13980.11
29137,10.0046611017916,915026.23
29167,10.0201025773636,20263.73
29175,10.0144364838249,212257.35
29187,10.0121398232744,7731.76
29201,10.0115580212244,1897807.33
29205,10.0036146553934,876454.67
29215,10.0151510345325,2080.65
30001,10.033797678507,20039.69
30023,10.0223617056037,1836.3
30039,10.0269172997726,2299.51
30043,10.034773380894,4485.5
30047,10.0415396722061,23102.32
30059,10.0316155721148,31901.64
30069,10.0545712328377,68533.35
30075,10.0456845646065,64576.52
30077,10.0183247170746,7795.34
30081,10.0261406831094,2629.74
30089,10.03985426894,3306.09
30093,10,363.48
31029,10.0094951437016,1786636.52
31045,10.0533240573266,151210.9
31047,10.0012065166731,945419.84
31069,10.0637855785126,383144.53
31099,10.0028033271512,2014000.47
31103,10.000900660795,188407.89
31123,10.0101352978909,440230.07
31133,10.0026160165333,909202.74
31175,10.0011154600859,888390.73
31181,10.0150488533426,1339553.17
32001,10.0169179458379,4932.23
32013,10.037641565757,21104.68
32015,10.033951663248,2242.6
32019,10.0286307078704,1005.41
32027,10.0568864096842,9737.89
34035,10.0097008295739,11225.04
35005,10.0067219039677,15181.77
35011,10.0315627830712,3256.69
35015,10.0104753481085,1187.13
35023,10.0092474445293,10404.15
35029,10.012339659921,10021.2
36021,10.000580017687,49923.65
36071,10.000029547477,8731.71
36083,10.0001590003071,76207.4
37003,10.002060036789,13335.49
37023,10.0032504578574,2276.91
37027,10.0046781591017,2845.35
37029,10.0091861400753,198099.2
37059,10.0067706957452,25794.07
37151,10.0039916325253,49783.24
37161,10.0112038002257,3961.87
39053,10.0011748786393,22554.67
39111,10.0031495510373,484.45
40087,10.0446256977075,34123.975846
40101,10.0239779080271,252640.18
40105,10.0405488950444,32628.46
40117,10.0519308482375,39691.83
40119,10.0562882381397,22635.45
40137,10.0514875671384,51436.67
41003,10.0572670607395,4408.66
41019,10.0535432330827,1064
41039,10.0442223181377,3521.62
41043,10.0541803246596,5108.12
41047,10.0474667231989,20660.79
42083,10,2397.08
45001,10.0291040358234,1054.06
45005,10.0031672173498,242831.74
45017,9.98933363416078,149277.16
45021,10.0080571039822,5688.57
45045,10.0160676541233,499.6
45047,10.0230960696692,655.67
45057,10.008884070953,7010.84
45059,10.0209304744367,6576.43
45063,10.0001970550909,57615.36
45073,10.0177569967191,5477.21
45081,10.0186012061423,15217.11
45091,10.0194004800311,9828.53
46081,10.0268038468581,5734.55
47007,10.0122962546298,14506.71
47055,10.002055501602,196005.2902
47105,10.0113422056077,21250.47
47177,10.0046567675385,43409.21
47185,10.0033458159136,7156.64
48045,10.0393348795285,80554.73
48093,10.0019702839881,75553.88
48097,10.0389613771685,62368.55
48121,10.0405413425673,71016.03
48141,10.016143387789,4159.35
48169,10.0263130520779,6087.23
48191,9.97859632238872,44961.25
48197,10.0576201993285,357419.01
48205,10.0274944482865,469346.09
48227,10.0190818773598,30023.44
48237,10.0590453000425,25930.66
48275,10.0592844219534,1182745.34
48277,10.027372223354,241958.73
48333,10.016008187589,20948.78
48353,10.0521578035062,61775.18
48357,10.0376961597681,670747.25
48383,10.0374148057022,19574.08
48389,10.0190965763141,2608.3
48413,10.0363339501812,36886.46
48415,10.0224086243934,27516.37
48493,10.0017754216438,85741.21
49001,10.007348777102,5215.48
49007,10.0057179510675,436.52
49011,10.0234181902337,950.62
49013,10.0016835855618,4126.55
49015,10.0075167755872,3657.1
49021,10.0043982233974,6626.13
49023,10.0457192508953,12412.15
49027,10.0254786865333,36354.48
49029,10.0080151021371,1567.99
49031,10,577.33
49037,10.0568786389103,41796.51
49041,10.0030639317079,6187.54
49045,10.0374052419759,998.86
49047,10.0166597309908,5329.93
49049,10.0447035645209,16942.81
49055,10.000419791264,2587
49057,10.016050930321,3655.19
51019,10.0027879060852,21003.29
51023,10.0008726419171,17356.26
51029,10.0092885388351,6456.15
51041,10.0055924484342,7674.17
51049,10.0029453574766,10305.71
51065,10.0029147201083,4846.16
51067,10.0029289279143,29161.66
51099,10.0065484274966,27674.98
51115,10,7927.5
51131,10.0057356273524,112859.86
51141,10.0026323227486,9814.45
51155,10.0025646629885,14503.66
53029,10.0153220111732,1342.5
53037,10.0581772707863,819.65
53039,10.0552589818189,125886.25
53057,10.0222143246612,2054.08
53061,10.0084954174775,1346.42
53073,10.0013461153302,14030.15
54003,10.0044489278678,10755.67
54025,10.0002909433156,12643.7
54053,10.0003926279799,41261.96
54065,10.0150508608227,760.9
56005,10.0490752456338,27865.67
56013,10.0080079141593,10962.63
56017,10,559.38
56019,10.0122883316369,648.42
56023,10.0057760735085,9385.58
56025,10,4723.3
56033,10.0373065853097,3474.4
56037,10,1816.5
56039,10,1344.28
13031,9.97892302118524,164285.59
37015,9.99215467216381,283356.61
40057,10.0556593463733,363577.87
48009,10.0597346691023,341362.43
01061,9.94679047640267,103229.9
13321,9.94762749180777,109149.17
45067,10.0028142838763,178685.67
01001,10.0070650166851,15618.76
01003,9.97630009333035,102463.99
01005,9.96538743656325,52948.41
01009,9.99688585605559,10419.3
01011,9.96369431285097,4327.3
01013,9.97620335467346,7308.61
01015,10.0129234413236,21025.05
01019,10.0111040479062,37600.18
01021,10.0028871723439,710.73
01031,9.93494839351084,60160.07
01033,10.008575444117,29542.33
01035,9.99426053439789,10533.35
01039,9.91288146822048,22913.18
01041,9.97133049805237,14091.49
01045,9.9082101358044,29499.78
01047,10.0121222506955,62229.83
01051,10.0112121144007,21354.42
01053,9.95249645043192,30545.97
01055,10.0023036803413,13988.92
01057,9.99679252535508,11681.09
01059,10.0082913503227,18350.28
01063,10.0369938423515,2840.37
01067,9.91488854218498,58724.46
01069,9.90302792138039,82647.06
01071,10.0032212955421,191386.91
01075,10.0052594642381,6605.92
01077,10.0137858572833,84307.14
01079,10.005247934263,67653.82
01081,9.90471186855649,1878.83
01085,10.0364243057292,13719.07
01087,10.0018171955718,5456.87
01093,10.0080018514395,24607.88
01095,10.0067092355203,46088.47
01097,9.93352179287126,13502.81
01101,10.0153365395581,32445.22
01103,10.0093342584384,42200.61
01105,10.0250968835081,27756.53
01107,10.0066296627883,33039.78
01109,9.93336063486264,18611.9
01111,10.0012542119057,1923.12
01113,9.95629625963794,8082.64
01117,10.0035535636837,622.53
01121,10.0092440265917,25114.64
01123,9.98765736209964,1798.4
01125,10.0110422273821,14182.03
01129,10.0081942268629,1334.11
01131,10.0323791321405,7952.9
01133,10,416.65
05001,10.0050587907874,1965203.31
05003,10.0064173109,345880.11
05017,10.0129650175197,942477.77
05029,10.0054894582146,188025.55
05031,10.0026546982324,834231.090000001
05033,10.0077103549923,103291.82
05035,10.0068443288455,1864906.77
05037,10.0044352465016,1513124.58
05041,10.0052144267449,923234.18
05043,10.0066587709952,236036.5
05045,10.004379105705,66028.55
05047,10.0204258594859,10873.07
05055,10.0031639679348,824369.290000001
05063,10.0028538940189,254271.11
05065,10.0553431172305,2325.59
05067,10.0029379741385,1128005.13
05069,10.0043346144261,935456.56
05071,10.0075014798742,30661.39
05073,10.033428683874,183631.89
05075,10.0048623689663,740178.63
05077,10.0046438411228,1172806.23
05079,10.0056107520946,502751.53
05081,10.0239184665861,80860.1
05083,10.0040323817177,51196.79
05085,10.0057086765765,1083125.47
05091,10.0142765628154,212421.76
05093,10.0044326652818,1943918.6025
05095,10.0025959540505,834703.950000001
05105,10.0060228896968,23549.46
05107,10.0020258309399,1369743.42
05111,10.0026726734476,1334538.42
05115,10.0033531768463,85356.19
05117,10.0032522766616,1232206.61
05119,10.0071173327447,196259.28
05121,10.0040366845121,408016.33
05123,10.0060006385663,1523569.35
05145,10.0039755969954,307327.73
05147,10.0017320706199,1249057.27
05149,10.0048447392416,71374.12
08101,10.0091591716926,47177.17
09003,10,4537.86
09005,10,13072.55
09007,10,1496.15
09009,10,4473.4
09011,10,17473.5
09013,10,12986.37
09015,10,18057.2
12001,9.96875574087603,18109.17
12013,9.96993786069565,22402.89
12023,9.97438531446953,21194.74
12033,9.98751808914,47246.58
12039,9.97266827819133,5311.74
12041,9.94218765716629,12287.94
12047,9.97793604759508,24415.97
12059,9.96781535293385,23134.08
12063,9.9506269306137,112872.14
12065,9.98276256191724,18728.63
12067,9.9919730255444,14754.7
12079,9.98587301799775,38847.08
12091,9.97068942490734,7023.39
12113,9.88964538532037,28664.07
12121,9.97614713284291,46665.04
12125,10,1262
12131,9.96311098971997,15670.19
12133,9.97116781406678,15074.66
13001,9.96181907311201,37881.6
13003,9.96768688213733,38254.86
13005,9.99111598168897,39539
13007,9.970610181674,77326.97
13015,10.0084519670954,16468.19
13017,9.95426901241637,31873.25
13019,9.93673654018972,49351.55
13025,9.98515307648492,3844.81
13027,9.95687703867851,53628.49
13029,10.0054701530915,3791.85
13037,9.98549540503255,203029.73
13043,9.99580286329347,32424.2
13047,10,2552.1
13055,10.0085557232162,9278
13061,9.9398889604514,25308.1
13065,9.92730313131865,731.96
13071,9.90858241177839,49946.38
13075,9.91752933162667,25015.66
13087,9.96710494264192,148518.75
13091,9.97654754079028,47994.89
13095,9.99818304502697,20244.09
13099,9.97574893547151,166935.41
13101,10.0009071545585,3009.41
13103,9.99290634877702,30058.23
13109,9.99868172774939,15827.99
13115,10.0087307237991,24593.15
13119,10.0358581139662,3979.25
13123,10.0108265821769,1496.04
13125,10.0290120768938,2048.54
13129,10.0018834444517,31653.92
13131,9.97986684986264,126305.54
13139,10.0079462649112,4479.01
13155,9.94776327649388,92039.36
13159,10.0280376468011,2190.89
13161,9.96742416742997,31638.78
13165,9.97779580929266,49541.04
13173,9.96596211541359,8296.25
13177,10.0005578360381,191599.31
13183,10.0135477645545,2798.1
13185,9.96568469057315,19476.17
13187,10.0029132254361,2160.08
13201,9.94453800218137,85679.95
13205,9.95758532353751,150729.51
13209,10.0032850231845,11951.94
13213,10.0008649623722,12357.763
13225,10.0140272131032,15635.85
13229,9.98556400571669,68760.03
13233,10.0198096253264,9381.5
13235,10.0139038481597,22146.43
13241,10,882
13243,9.9897356412247,87915.75
13249,9.98497591023755,7876.79
13251,9.98950126926269,137146.55
13253,9.96750146860892,98511.59
13259,9.94612008479384,11052.69
13267,9.99739990068155,93678.46
13269,10.028431930724,18421.38
13271,9.97226856075282,22636.07
13273,9.97389303890757,84011.67
13275,9.96543671832228,43380.25
13277,9.9396572755562,49228.47
13279,9.99753686313542,55459.2
13287,9.90882644676937,34521.57
13289,9.97247353361749,7279.99
13291,10,1033.53
13295,10.0202177143072,14638.45
13299,9.99585953710183,24550.54
13305,9.98648429467695,39693.23
13307,9.93476383700358,25344.36
13311,10.0023239031407,5005.2
13313,10,2494.8
13317,10.0397699836364,9716.7
17001,10.0014383821992,2375430.11372
17003,10.0028260209244,307837.901695
17005,10.0075029713746,543485.840000001
17007,10.0007770806268,509777.99
17009,10.0026985415363,404679.93
17011,10.0002211811672,3331376.76
17013,10.0047381937558,145209.94912
17015,10.0000845665895,1319771.8
17017,10.0004882616959,1283737.4
17019,10.0001727212752,4853096.40592
17021,10.0004054722487,2291029.78798
17023,10.001150871813,1685877.07
17025,10.0062949988018,819553.04318
17029,10.0005573448198,1541405.5526
17031,10.0015174931181,30431.11
17033,10.0037766347041,1579083.62
17035,10.0016480450072,909933.887369999
17037,10.0005257937701,1730173.79
17039,10.0000713861757,1313876.23912
17041,10.0001253821309,1457111.94
17043,10,14475.84
17045,10.0004364974531,2014667.4254
17049,10.004030249027,815407.48275
17053,10.000227577366,2354398.46
17055,10.0055515006932,502995.560000001
17057,10.0008869855375,1389459.07
17061,10.0007739013401,1744917.64
17063,10.0001073793477,1213104.78
17067,10.0007681014123,2668407.54
17069,10.0041181770348,28336.47
17071,10.0001919413564,1163633.54
17073,10.0002007669674,3292043.55
17077,10.0060042852106,489788.930115
17083,10.0023385317246,407427.8343
17089,10.0011650504298,540494.2
17091,10.0003915770986,2623339.2936
17093,10.0005068989192,595734.550950001
17095,10.0006370774098,1523787.51
17099,10.0001800454599,3253774.91
17101,10.0057030048101,1505411.25
17103,10.0001899730917,3047948.50000001
17105,10.0001811251149,3637334.89
17107,10.0001424023512,3044153.39
17109,10.000358335466,1489965.83
17111,10.0006681357073,1221917.63
17113,10.0001291379595,3911790.94
17115,10.0001181970173,1702520.12
17117,10.001549200915,1442576.22
17123,10.0002488003749,1462925.85
17125,10.001210205511,1922416.63
17129,10.0006488136219,1194886.75
17131,10.0002290660687,1982938.82
17135,10.0020505158818,1385478.840406
17137,10.0005041061011,2141574.16
17139,10.0002696929856,1062935.32
17141,10.0005637544862,1618983.48
17143,10.000722904133,975036.34
17147,10.0001611872238,1616334.116596
17149,10.0011933778038,2143477.021085
17155,10.0009328938613,227099.79
17159,10.0051666569427,754310.813200001
17161,10.0006007871548,958408.639999999
17165,10.0031880230555,455311.16768
17167,10.0001644763775,2182227.05
17169,10.0012304546849,1033250.16
17171,10.0009670432371,895249.94
17175,10.0003804029876,803944.79
17179,10.0003735204903,2148543.71
17181,10.0056071198267,175332.26155
17183,10.0002130302223,3775455.855
17185,10.0030553364177,911932.18
17187,10.0000950588369,1464035.5867
17195,10.0001672150511,2445884.49
17197,10.0010134396304,1092677.814
17199,10.0014643926861,200216.31
17203,10.0003661533558,1453637.64
18001,10.0040972955054,602002.320000001
18003,10.0063488251346,752465.33
18005,10.0032594766056,1182954.83188
18007,10.0002806975013,1644044.56
18009,10.0037946553404,291532.88
18011,10.0007156688732,737003.41
18013,10.0017477273016,17307.62
18017,10.0008608378198,1270163.99
18019,10.0056082544261,179999.43
18021,10.00218873857,453734.22555
18025,10.0031441620817,28863.97
18027,10.0013770326832,1179104.04
18033,10.0048925087986,641598.56
18035,10.0011348865705,899168.98
18039,10.0009443538895,605225.23
18041,10.0029449466341,281278.17
18043,10.0070539104166,21450.4
18045,10.0010390910586,1019751.821825
18047,10.0021877905024,302568.55
18049,10.0006537277868,1340410.21
18051,10.0036104508589,1702615.28
18053,10.0015803893382,802531.610000001
18055,10.0010787071243,593627.30216
18057,10.0013044528034,377472.76
18059,10.001324884636,552377.358100001
18063,10.001449948122,494185.956800001
18065,10.001056053752,1066672.9775
18067,10.0007292629874,794145.61
18069,10.0023715853186,700963.27
18073,10.0002044898017,2334541.85
18075,10.003856114152,697500.98
18079,10.0010725752133,387155.77505
18081,10.0011068755372,753989.38
18083,10.0047016335982,2158356.96
18085,10.0011356312978,1375596.29
18087,10.001235094748,623565.44
18089,10.0007791762588,816056.435
18095,10.0009503977664,1137604.315
18097,10.0025935666188,50192.58
18099,10.0008884564819,1074933.91
18101,10.0038638626056,103579.77
18103,10.0012179623544,1302525.527533
18105,10.001836399397,42855.71
18107,10.000817569502,1336386.2
18109,10.0019320501841,334256.535
18111,10.0002385598066,1647750.33
18113,10.0011740328927,848207.07
18115,10.0019094479989,23286.73
18117,10.0038573759879,206590.646725
18119,10.0047292705977,162504.55205
18121,10.0022868999615,689665.76
18125,10.0031516870586,312311.02
18127,10.0007577405328,874057.24357
18129,10.008673385438,1839729.24
18131,10.0002826025024,1565718.62
18133,10.0023397248731,544867.14
18135,10.0020334413829,986408.37
18139,10.0019363149293,926265.44
18141,10.0008432837566,888353.5146
18143,10.0025336610869,152171.26
18149,10.0003007023106,739712.64
18151,10.002847155296,585242.26
18153,10.0018208298874,1036109.97
18157,10.0007503708341,1445215.02
18159,10.0005931215935,633395.25
18161,10.0016473992908,250278.85
18163,10.0043028050817,389545.51
18165,10.0011211202186,368776.33025
18167,10.0009470961231,719293.41
18169,10.0014569679807,1383477.36975
18171,10.0007725156474,1328849.2
18177,10.0017876630235,801005.66
18179,10.0023670655476,801883.6242
18181,10.0003144406266,2353713.03
18183,10.0049694580709,481953.84
19001,10.0001454508422,920084.05
19003,10.0005396887851,588114.5
19007,10.0010644433762,213067.98
19009,10.0000969664032,931281.32
19013,10.0000284428894,1103263.44
19015,10.0000144519032,1254436.855
19017,10,913261.64
19019,10.0000203145054,1300597.75235
19021,10,1478444.26
19023,10.0000160210425,1252914.72
19025,10,1485926.28
19027,10.0000059359746,2333399.48
19029,10.0002072645199,1076725.53
19031,10.0000191541752,1250954.41
19033,10.0000074379215,1287859.79
19035,10,1245931.18
19037,10.0000223627335,1097093.07
19039,10.0003636956366,284341.0522
19041,10,1297297.24
19045,10.000156571126,1418154.2
19047,10.0000366363553,1583590.931
19049,10.0000171131922,919115.49
19053,10.0010235410625,254469.8396
19057,10.0004437903686,1178157.61
19059,10.0000528476352,1357241.43
19063,10,980488.85
19067,10.0000237594175,1852823.2
19069,10.0000134401022,1457131.78
19071,10.0000950998981,1914607.73
19073,10.0000133827497,1418766.73
19075,10.0000035054543,1232365.24
19077,10.0002085935921,975231.3
19079,10,1492097.47
